1.0, 0.0, 1.4002047243735563, 0.3366184576257981, -0.5015804618158827, 0.14384979650836982, -0.21091724294311787, 0.45908576790040767, 0.38898082096311304, -0.22067827751934277, 0.4494552339945199
2.0, 4.0, 2.48737372326464, 0.9112274242453215, -0.2850261003480439, 0.19006662920922868, -0.21270761307760333, 0.45692300092804494, 0.4750697248694518, -0.1347137821418417, 0.498120851055446
3.0, 6.0, 2.5192060763124515, 0.9239438028025833, -0.08046141103448678, 0.3163214892112388, -0.12441291011879574, 0.6264222132785592, 0.4502917261692957, -0.04355816875710711, 0.5481680615040732
4.0, 0.0, 1.2745009020288358, 0.24255465258492886, -0.05199469862177343, 0.3878113162516195, 0.051305276594980825, 0.6506711426151598, 0.5300589319903797, 0.07749690909748538, 0.6067114063718053
5.0, 1.0, 0.6227685060866838, -0.47358040856249817, 0.13177756591973291, 0.454292834202174, 0.1848132162722646, 0.7200914214238403, 0.5920287493107033, 0.10301405077429499, 0.7085329412604925
6.0, 1.0, 0.3213072439520951, -1.1353574673563214, 0.07219685794301332, 0.4985508963573276, 0.2130589810708809, 0.7504452592342904, 0.594913023293602, 0.22700940388942664, 0.6701680471359254
7.0, 0.0, 0.22773662806611666, -1.4795654577771002, -0.2829250161419824, 0.46760862194631087, 0.2929183440546875, 0.7700581779635481, 0.6838347842753353, 0.23300209375789316, 0.7276154828482606
8.0, 0.0, 0.2854915470406054, -1.2535428578879384, -0.6005486979776289, 0.5063368945709414, 0.3926929376489745, 0.740455458801743, 0.8360737187745132, 0.3543810367805373, 0.8299985300854738
9.0, 0.0, 0.3000474012064414, -1.2038148127857853, -1.1410064342440933, 0.6301273727838592, 0.4128843683969184, 0.7073098635505956, 0.8167955035251477, 0.41979690820987436, 0.8637449141833677
10.0, 2.0, 0.41835812418625334, -0.8714174568372303, -0.9882084294067919, 0.6510348488878065, 0.4252797975989368, 0.7112643356628291, 0.9220097680114336, 0.42516186842335696, 0.9108155054597813
11.0, 1.0, 0.6330525080043075, -0.4572019092445466, -0.3289297696981459, 0.7207588093816859, 0.4098627306629472, 0.7659509561627028, 0.9290070203565909, 0.572938637600768, 0.9449017688756438
12.0, 0.0, 0.3942097719795018, -0.9308720951757874, -0.31580509660241685, 0.7591330543332383, 0.4196232510009222, 0.744724038776183, 0.9730272329574262, 0.6006579830163153, 0.9236301372460692
13.0, 0.0, 0.45166627420043776, -0.7948117032657431, -0.06540759800787038, 0.6854161113117359, 0.46714191382086456, 0.7859209153100908, 0.9639827058813009, 0.5826913759194807, 0.9857514929615657
14.0, 0.0, 0.32830993929558483, -1.1137971798930135, -0.42946877934863453, 0.7770153099572085, 0.4655414199800004, 0.7342892924760499, 0.9782013646161605, 0.6112604764255287, 0.9929345710142208
